matcode,title,ref,au,safstk,reorder,ar,desk,ordcst,eoq,lt,safty,auamt,spare,gr,nm,pstock,ind,nsaftystk,specno,matgroup,section,group_b,group_c,group_a,abc,reordqty,unitrate,dwgno
522160,FG COVERED CU. CL.H                          ,DIA 1.32 MM                         ,KG,0,0,0,NULL,0,0,2,3,0,0,NULL,NULL,0,0,0,S22151 R0 ,Production          ,NULL,Copper                        ,FG Braided Copper             ,Copper                        ,B ,20,0,NULL
522201,COPPER ROD                                   ,DIA 5.00                            ,KG,6.167,12.333,37,NULL,1500,12,2,2,0,0,522 ,NULL,0,0,0,S22201 R0 ,Production          ,NULL,Copper                        ,Copper Rod                    ,Copper                        ,C ,30,NULL,NULL
522202,COPPER ROD                                   ,DIA 6.00                            ,KG,13.333,26.667,80,NULL,1500,39,2,2,0,0,522 ,NULL,0,0,0,S22201 R0 ,Production          ,NULL,Copper                        ,Copper Rod                    ,Copper                        ,C ,50,NULL,NULL
522203,COPPER ROD                                   ,DIA 7.00                            ,KG,18.333,36.667,110,NULL,1500,45,2,2,0,0,522 ,NULL,0,0,0,S22201 R0 ,Production          ,NULL,Copper                        ,Copper Rod                    ,Copper                        ,C ,50,NULL,NULL
522204,COPPER ROD                                   ,DIA 8.00                            ,KG,25,75,300,NULL,1500,70,2,1,0,0,522 ,NULL,0,0,0,S22201 R0 ,Production          ,NULL,Copper                        ,Copper Rod                    ,Copper                        ,C ,50,NULL,NULL
522205,COPPER ROD                                   ,DIA 10.00                           ,KG,0,0,0,NULL,1500,0,2,2,0,0,522 ,S,0,0,0,S22201 R0 ,Production          ,NULL,Copper                        ,Copper Rod                    ,Copper                        ,C ,30,NULL,NULL
522250,COLD FORGED COPPER                           ,30 X 10                             ,KG,3.167,9.5,38,NULL,0,0,2,1,0,0,522 ,N,0,0,0,NULL,Production          ,NULL,NULL,NULL,NULL,B ,0,NULL,NULL
522251,COLD FORGED COPPER - TINNED                  ,50 X 5                              ,KG,10.833,32.5,130,NULL,1500,47,2,1,0,0,522 ,NULL,0,0,0,S22251 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,0,NULL,NULL
522252,COLD FORGED COPPER - TINNED                  ,60 X 5                              ,KG,21.25,49.583,170,NULL,1500,17,2,1.5,0,0,522 ,NULL,0,0,0,S22251 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,0,NULL,NULL
522253,COLD FORGED COPPER - TINNED                  ,80 X 5                              ,KG,10.5,17.5,42,NULL,1500,0,2,3,0,0,522 ,S,0,0,0,S22251 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,0,NULL,NULL
522254,COLD FORGED COPPER                           ,"10 X 36MM,L2000MM                   ",KG,0,0,0,NULL,1500,0,0,0,0,0,NULL,NULL,0,0,0,S22251 R0 ,Production          ,NULL,NULL,NULL,NULL,X ,0,NULL,NULL
522255,COLD FORGED COPPER - TINNED                  ,200 X 10MM                          ,KG,0,0,0,NULL,1500,0,2,1,0,0,522 ,NULL,0,0,0,S22251 R0 ,Production          ,NULL,NULL,NULL,NULL,X ,0,NULL,NULL
522312,HYPALON CABLE                                ,6 SQ.MM                             ,M ,0,0,0,NULL,1500,0,0,1,0,0,522 ,N,0,0,0,NULL,Production          ,NULL,NULL,NULL,NULL,X ,0,NULL,NULL
522313,HYPALON CABLE                                ,8 SQ.MM                             ,M ,0,0,0,NULL,1500,0,0,1,0,0,522 ,N,0,0,0,NULL,Production          ,NULL,NULL,NULL,NULL,X ,0,NULL,NULL
522340,12 CORE MULTISTRANDED ELECTRON BEAM          ,"IRRADIATED CU CABLE 1 SQMM, 1000 V  ",M ,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Production          ,NULL,NULL,NULL,NULL,B ,NULL,200,NULL
903669,"PVC BALL VALVE 1""                            ",NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,NULL,NULL
522343,2 CORE MULTISTRANDED ELECTRON BEAM           ,"IRRADIATED CU CABLE 1.5 SQMM, 750V  ",M ,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Production          ,NULL,NULL,NULL,NULL,B ,NULL,40,NULL
522350,BARE FLEX.TINNED CU.CABLE                    ,16 SQ.MM                            ,KG,2.333,2.333,28,NULL,1500,32,0,1,0,0,522 ,NULL,0,0,0,S22350 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,10,NULL,NULL
522351,BARE FLEX.TINNED CU.CABLE                    ,25 SQ.MM                            ,KG,1.35,1.35,8.1,NULL,1500,14,0,2,0,0,522 ,NULL,0,0,0,S22350 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,10,NULL,NULL
522352,BARE FLEX.TINNED CU.CABLE                    ,35 SQ.MM                            ,KG,18.5,18.5,74,NULL,1500,21,0,3,0,0,522 ,NULL,0,0,0,S22350 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,20,NULL,NULL
522353,BARE FLEX.TINNED CU.CABLE                    ,50 SQ.MM                            ,KG,1.7,1.7,6.8,NULL,1500,20,0,3,0,0,522 ,NULL,0,0,0,S22350 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,10,NULL,NULL
522355,BARE FLEX.TINNED CU.CABLE                    ,95 SQ.MM                            ,KG,1.675,1.675,6.7,NULL,1500,0,0,3,0,0,522 ,S,0,0,0,S22350 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,20,NULL,NULL
522341,16 CORE MULTISTRANDED ELECTRON BEAM          ,"IRRADIATED CU CABLE 1 SQMM,1000V    ",M ,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Production          ,NULL,NULL,NULL,NULL,B ,NULL,300,NULL
522360,TEFLON CABLE                                 ,0.5  SQ MM                          ,M ,47.5,142.5,570,NULL,0,605,2,1,0,0,522 ,NULL,0,0,0,S22360 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,500,0,NULL
522362,TEFLON CABLE                                 ,0.75 SQ.MM                          ,M ,59.167,177.5,710,NULL,1500,568,2,1,0,0,522 ,NULL,0,0,0,S22360 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,500,NULL,NULL
522364,TEFLON CABLE                                 ,1.5  SQ MM                          ,M ,NULL,NULL,NULL,NULL,0,NULL,0,1,NULL,0,NULL,NULL,NULL,0,NULL,S22360 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,NULL,20,NULL
522365,TEFLON CABLE                                 ,2  SQ MM                            ,M ,NULL,NULL,NULL,NULL,0,NULL,0,1,NULL,0,NULL,NULL,NULL,0,NULL,S22360 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,NULL,25,NULL
522366,SHIELDED TEFLON CABLE                        ,0.5 SQMM                            ,M ,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S22366 R0 ,Production          ,NULL,NULL,NULL,NULL,A ,NULL,20,NULL
522367,SHIELDED TEFLON CABLE                        ,0.75 SQMM                           ,M ,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S22366 R0 ,Production          ,NULL,NULL,NULL,NULL,A ,NULL,20,NULL
522368,SHIELDED TEFLON CABLE                        ,1 SQMM                              ,M ,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S22366 R0 ,Production          ,NULL,NULL,NULL,NULL,A ,NULL,25,NULL
522369,SHIELDED TEFLON CABLE                        ,1.5 SQMM                            ,M ,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S22366 R0 ,Production          ,NULL,NULL,NULL,NULL,A ,NULL,25,NULL
522372,SOLAR CABLE                                  ,4 SQMM                              ,M ,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S22372 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,NULL,50,NULL
522373,SOLAR CABLE                                  ,6 SQMM                              ,M ,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S22372 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,NULL,0,NULL
522384,XLPO CABLE                                   ,10 SQMM                             ,M ,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S22384 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,NULL,100,NULL
522385,XLPO CABLE (SOLAR)                           ,16 SQMM                             ,M ,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S22384 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,NULL,200,NULL
522388,XLPO CABLE                                   ,95 SQMM                             ,M ,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S22384 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,NULL,500,NULL
522389,XLPO CABLE                                   ,120 SQMM                            ,M ,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S22384 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,NULL,800,NULL
522390,XLPO CABLE (SOLAR)                           ,150 SQMM                            ,M ,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S22384 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,NULL,800,NULL
522470,GLASS BRAIDED SILICON CABLE                  ,4 SQ. MM                            ,M ,34.167,102.5,410,NULL,1500,324,2,1,0,0,522 ,NULL,0,0,0,S22470 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,200,NULL,NULL
522471,GLASS BRAIDED SILICON CABLE                  ,35 SQ. MM                           ,M ,43.333,130,520,NULL,1500,144,2,1,0,0,522 ,NULL,0,0,0,S22470 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,100,NULL,NULL
522498,FIBER GLASS CABLE                            ,1 SQ. MM                            ,M ,1266.667,2533.333,7600,NULL,1500,2642,2,2,0,0,522 ,NULL,0,0,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,2500,NULL,NULL
522499,FIBER GLASS CABLE                            ,1.5 SQ.MM                           ,M ,130,260,780,NULL,1500,669,2,2,0,0,522 ,NULL,0,0,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,500,NULL,NULL
522500,FIBER GLASS CABLE                            ,2.5 SQ.MM                           ,M ,92.5,154.167,370,NULL,1500,258,2,3,0,0,522 ,NULL,0,0,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,400,NULL,NULL
522501,FIBER GLASS CABLE                            ,4 SQ.MM                             ,M ,58.333,116.667,350,NULL,1500,285,2,2,0,0,522 ,NULL,0,0,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,250,NULL,NULL
522502,FIBER GLASS CABLE                            ,6 SQ.MM                             ,M ,36.667,73.333,220,NULL,1500,176,2,2,0,0,522 ,NULL,0,0,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,200,NULL,NULL
522503,FIBER GLASS CABLE                            ,10 SQ.MM                            ,M ,27.5,82.5,330,NULL,1500,200,2,1,0,0,522 ,NULL,0,0,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,200,NULL,NULL
522504,FIBER GLASS CABLE                            ,16 SQ.MM                            ,M ,6.333,19,76,NULL,1500,68,2,1,0,0,522 ,NULL,0,0,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,50,NULL,NULL
522505,FIBER GLASS CABLE                            ,25 SQ.MM                            ,M ,5.25,15.75,63,NULL,1500,60,2,1,0,0,522 ,NULL,0,0,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,50,NULL,NULL
522506,FIBER GLASS CABLE                            ,35 SQ.MM                            ,M ,4.833,9.667,29,NULL,1500,36,2,2,0,0,522 ,NULL,0,0,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,30,NULL,NULL
522507,FIBER GLASS CABLE                            ,50 SQ.MM                            ,M ,11.667,35,140,NULL,1500,62,2,1,0,0,522 ,NULL,0,0,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,50,NULL,NULL
522508,FIBER GLASS CABLE                            ,70 SQ.MM                            ,M ,0.4,1.2,4.8,NULL,1500,62,2,1,0,0,522 ,NULL,0,50,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,30,NULL,NULL
522509,FIBER GLASS CABLE                            ,95 SQ.MM                            ,M ,1.2,2,4.8,NULL,1500,27,2,3,0,0,522 ,NULL,0,25,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,30,NULL,NULL
522510,FIBER GLASS CABLE                            ,120 SQ.MM                           ,M ,3.25,5.417,13,NULL,1500,0,2,3,0,0,522 ,S,0,0,0,S22501 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,30,NULL,NULL
522515,COPPER TUBE                                  ,OD 20 ID 16 MM                      ,M ,0.45,0.9,2.7,NULL,1500,0,2,2,0,0,522 ,NULL,0,0,0,NULL,Production          ,NULL,NULL,NULL,NULL,X ,0,NULL,NULL
522516,COPPER TUBE                                  ,OD 20 ID 18 MM                      ,M ,5.167,10.333,31,NULL,1500,34,2,2,0,0,522 ,NULL,0,0,0,NULL,Production          ,NULL,NULL,NULL,NULL,C ,25,NULL,NULL
522532,PVC INS. AUTO CABLE - BLUE                   ,1 SQ.MM                             ,M ,0,0,0,NULL,0,0,2,2,0,0,522 ,NULL,0,0,0,S22531 R0 ,Production          ,NULL,Copper                        ,PVC Cable                     ,Copper                        ,X ,0,NULL,NULL
522533,PVC INS. AUTO CABLE - GREEN                  ,1 SQ.MM                             ,M ,0,0,0,NULL,1500,0,2,2,0,0,522 ,NULL,0,0,0,S22531 R0 ,Production          ,NULL,Copper                        ,PVC Cable                     ,Copper                        ,X ,0,NULL,NULL
522534,PVC INS. AUTO CABLE - YELLOW                 ,1 SQ.MM                             ,M ,300,600,1800,NULL,1500,1119,2,2,0,0,522 ,NULL,0,0,0,S22531 R0 ,Production          ,NULL,Copper                        ,PVC Cable                     ,Copper                        ,C ,1000,NULL,NULL
522535,PVC INS. AUTO CABLE - RED                    ,1 SQ.MM                             ,M ,14.833,29.667,89,NULL,1500,0,2,2,0,0,522 ,NULL,0,0,0,S22531 R0 ,Production          ,NULL,Copper                        ,PVC Cable                     ,Copper                        ,X ,0,NULL,NULL
522536,PVC INS. AUTO CABLE - BLACK                  ,1 SQ.MM                             ,M ,0,0,0,NULL,1500,0,2,2,0,0,522 ,NULL,0,0,0,S22531 R0 ,Production          ,NULL,Copper                        ,PVC Cable                     ,Copper                        ,X ,0,NULL,NULL
522539,PVC INS. COPPER CABLE FOR SPART              ,50 SQ.MM                            ,M ,6.583,19.75,79,NULL,0,48,2,1,0,0,NULL,NULL,0,0,0,S22539 R0 ,Production          ,NULL,Copper                        ,PVC Cable                     ,Copper                        ,B ,50,0,NULL
522540,12 CORE MULTISTRANDED PVC CABLE              ,1 SQ.MM                             ,M ,43.333,130,520,NULL,0,121,2,1,0,0,522 ,NULL,0,0,0,S22540 R0 ,Production          ,NULL,Copper                        ,PVC Cable                     ,Copper                        ,B ,100,0,NULL
522541,16 CORE MULTISTRANDED PVC CU. CABLE          ,1 SQ.MM                             ,M ,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,0,NULL,NULL,NULL,0,NULL,S22540 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,NULL,120,NULL
522542,2 CORE MULTISTRANDED PVC CU. CABLE           ,1.5 SQ.MM (I.R AND H.V AS PER SPEC) ,M ,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,0,NULL,NULL,NULL,0,NULL,S22540 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,NULL,40,NULL
522590,RS 485 COMMUNICATION CABLE                   ,2 X 2 X 0.5                         ,M ,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,S22590 R0 ,Production          ,NULL,NULL,NULL,NULL,C ,NULL,200,NULL
522614,COPPER LAMINATION                            ,HA-22-2-200                         ,KG,0,0,0,NULL,1500,0,3,0.5,0,0,NULL,NULL,0,0,0,S21151 R0 ,Production          ,NULL,Laminations                   ,Copper Stampings              ,Copper                        ,X ,0,NULL,NULL
522700,COPPER WIRE 14 SWG                           , ,M ,0.392,0.783,4.7,NULL,1500,0,1,1,0,0,NULL,NULL,0,0,0,NULL,Production          ,NULL,NULL,NULL,NULL,B ,0,NULL,NULL
523000,M S SHEET                                    ,1.2 MM                              ,KG,NULL,NULL,NULL,NULL,0,NULL,1.5,2,NULL,0,NULL,NULL,NULL,0,NULL,S23002 R0 ,Production          ,NULL,NULL,NULL,NULL,B ,NULL,50,NULL
523001,M S SHEET                                    ,1 MM                                ,KG,2.667,4.667,16,NULL,0,NULL,1.5,2,NULL,0,NULL,NULL,NULL,0,NULL,S23002 R0 ,Production          ,NULL,Steel                         ,Sheet/Plate                   ,Steel                         ,B ,0,NULL,NULL
523002,MS SHEET                                     ,2.5 MM                              ,KG,8.667,15.167,52,NULL,1500,0,1.5,2,0,0,523 ,NULL,0,0,0,S23002 R0 ,Production          ,NULL,Steel                         ,Sheet/Plate                   ,Steel                         ,X ,0,NULL,NULL
